posting_id,posting_title_j,posting_title_s,company_name_j,company_name_s,company_name_clean_j,company_name_clean_s,job_category,job_category_kor,posting_tech_stack,experience_j,experience_s,education_j,education_s,employment_type,salary,position,company_keywords_jumpit,company_tech_stack,company_type,industry,start_datetime,end_datetime,posting_views_total,applicants_total,exp_min,exp_max,edu_category
51690048,[제로아이즈]개발팀 Lead_경력10~12년,[제로아이즈]개발팀 Lead_경력10~12년,오래,(주)오래,오래,오래,1,서버/백엔드 개발자,Vue.js;TypeScript;Node.js;ExpressJS;MySQL;AWS;Docker;GitHub;Slack;notion.so,경력 10~12년,경력 10~12년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",스타트업;급성장중;자유로운 연차;재택근무;유연근무제;영업이익 150% 급성장,Google Analytics;PostgreSQL;GitHub;GraphQL;Nuxt.js;Node.js;Asana;notion.so;Kotlin;TypeScript;REST API;Vue.js;Swagger UI;Figma;Docker;Slack;MySQL;Notion;Swift;Zeplin;AWS;ExpressJS,스타트업;중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.31 00:00,2025.09.29 23:59,35,4,10,12,대졸(예정)
51690048,[제로아이즈]개발팀 Lead_경력10~12년,[제로아이즈]개발팀 Lead_경력10~12년,오래,(주)오래,오래,오래,12,개발 PM,Vue.js;TypeScript;Node.js;ExpressJS;MySQL;AWS;Docker;GitHub;Slack;notion.so,경력 10~12년,경력 10~12년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",스타트업;급성장중;자유로운 연차;재택근무;유연근무제;영업이익 150% 급성장,Google Analytics;PostgreSQL;GitHub;GraphQL;Nuxt.js;Node.js;Asana;notion.so;Kotlin;TypeScript;REST API;Vue.js;Swagger UI;Figma;Docker;Slack;MySQL;Notion;Swift;Zeplin;AWS;ExpressJS,스타트업;중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.31 00:00,2025.09.29 23:59,35,4,10,12,대졸(예정)
51690048,[제로아이즈]개발팀 Lead_경력10~12년,[제로아이즈]개발팀 Lead_경력10~12년,오래,(주)오래,오래,오래,2,프론트엔드 개발자,Vue.js;TypeScript;Node.js;ExpressJS;MySQL;AWS;Docker;GitHub;Slack;notion.so,경력 10~12년,경력 10~12년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",스타트업;급성장중;자유로운 연차;재택근무;유연근무제;영업이익 150% 급성장,Google Analytics;PostgreSQL;GitHub;GraphQL;Nuxt.js;Node.js;Asana;notion.so;Kotlin;TypeScript;REST API;Vue.js;Swagger UI;Figma;Docker;Slack;MySQL;Notion;Swift;Zeplin;AWS;ExpressJS,스타트업;중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.31 00:00,2025.09.29 23:59,35,4,10,12,대졸(예정)
51690048,[제로아이즈]개발팀 Lead_경력10~12년,[제로아이즈]개발팀 Lead_경력10~12년,오래,(주)오래,오래,오래,3,웹 풀스택 개발자,Vue.js;TypeScript;Node.js;ExpressJS;MySQL;AWS;Docker;GitHub;Slack;notion.so,경력 10~12년,경력 10~12년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",스타트업;급성장중;자유로운 연차;재택근무;유연근무제;영업이익 150% 급성장,Google Analytics;PostgreSQL;GitHub;GraphQL;Nuxt.js;Node.js;Asana;notion.so;Kotlin;TypeScript;REST API;Vue.js;Swagger UI;Figma;Docker;Slack;MySQL;Notion;Swift;Zeplin;AWS;ExpressJS,스타트업;중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.31 00:00,2025.09.29 23:59,35,4,10,12,대졸(예정)
51573318,Back-end 개발자,Back-end 개발자,오투플러스,(주)오투플러스,오투플러스,오투플러스,3,웹 풀스택 개발자,RDB;MySQL;RabbitMQ;PHP;Laravel;Elasticsearch,경력 3~10년,경력 3~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;신분당선 역세권 기업,Java;AngularJS;vuex;Redis Cloud;Laravel;React;RabbitMQ;Vue.js;RDB;REST API;Git;Docker;Elasticsearch;MySQL;PHP;ReactPHP,중소기업,컴퓨터 프로그래밍 서비스업,2025.08.19 00:00,2025.09.17 23:59,193,15,3,10,대졸(예정)
51590800,백엔드 개발자,백엔드 개발자,클로봇,(주)클로봇,클로봇,클로봇,1,서버/백엔드 개발자,Java;JavaScript;Django;Node.js;Python;FastAPI;TypeScript,경력 3~7년,경력 3~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","스타트업;매출액 100억 기업;육아휴직;급성장중;장기근속 포상;코스닥;수인분당선 역세권 기업;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",AngularJS;GitHub;Spring Boot;IBM Watson;TypeScript;Google Drive;NoSql;Docker;JavaScript;MySQL;MSA;Python;Java;C++;Node.js;Spring;React;Git;Linux;Django;ROS;FastAPI;Jandi;DB;Kubernetes,스타트업;중소기업;코스닥;주식회사;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2025.08.19 00:00,2025.09.17 23:59,362,37,3,7,대졸(예정)
51693696,백엔드 개발자(3~4년),백엔드 개발자(3~4년),스카이월드와이드,(주)스카이월드와이드,스카이월드와이드,스카이월드와이드,1,서버/백엔드 개발자,Python;Java;Django;Flask;FastAPI;SQLAlchemy;PostgreSQL,경력 3~6년,경력 3~6년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",급성장중;코스닥;IPO 투자유치;2호선 역세권 기업;점심지원,Java;Adobe XD;PostgreSQL;SQLAlchemy;Next.js;Vite;Jira;React;TypeScript;Jenkins;Git;Figma;GitHub Actions;PyTorch;NLP;Django;JavaScript;Pandas;Notion;FastAPI;Oracle;DB;Python;Flask,중소기업;코스닥;주식회사;연구소,응용 소프트웨어 개발 및 공급업,2025.08.31 00:00,2025.09.29 23:59,212,32,3,6,초대졸(예정)
51616520,Payment 개발 담당자(JAVA 기반),Payment 개발 담당자(JAVA 기반),디어유,(주)디어유,디어유,디어유,1,서버/백엔드 개발자,Java;RESTAPI;SpringBoot;AWS;Python;MySQL;NoSql;Redis;Elasticsearch;Cassandra,경력 3~7년,경력 3~7년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"","평균연봉 상위 10%;급성장중;장기근속 포상;카카오 계열사;코스닥;7호선 역세권 기업;점심지원;평균연봉 7,000 이상;사내 카페",Java;Cassandra;Kafka;Redis;Spring Boot;Windows;iOS;REST API;NoSql;Git;Docker;Linux;Elasticsearch;Django;MySQL;SQLite;Objective-C;Swift;Android OS;AWS;Python;Flask;Kubernetes,중견기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,2025.08.23 00:00,2025.09.21 23:59,401,82,3,7,초대졸(예정)
51758616,백엔드 개발자 (사원~과장),백엔드 개발자 (사원~과장),오프리메드,(주)오프리메드,오프리메드,오프리메드,1,서버/백엔드 개발자,Python;Django;Node.js;Java;JavaScript;SQL;RESTAPI;GCP;AWS,경력 5~10년,경력 5~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",장기근속 포상;자유로운 연차;프리한 복장;유연근무제;점심지원;워라밸;간식 제공;성과급/상여금,"",중소기업;주식회사;연구소,응용 소프트웨어 개발 및 공급업,2025.09.06 00:00,2025.10.05 23:59,81,3,5,10,대졸(예정)
51711071,[아기유니콘] Backend Engineer,[아기유니콘] Backend Engineer,에스티씨랩,주식회사 에스티씨랩,에스티씨랩,에스티씨랩,1,서버/백엔드 개발자,Go;RDB;Redis;OLAP;K8S;AWS;Golang;GitHub;Datadog,경력 7~15년,경력 7~15년,무관,학력무관,정규직,면접 후 결정,"","연봉상승률 15% 이상;급성장중;아기 유니콘;유연근무제;시리즈A 투자유치;평균연봉 6,000 이상",Golang;RDB;GitHub;K8S;Go;Redis;OLAP;Datadog;AWS,"","",2025.09.01 00:00,2025.09.30 23:59,147,18,7,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51766256,backend (python) 개발자,backend (python) 개발자,씨메스,(주)씨메스,씨메스,씨메스,1,서버/백엔드 개발자,Python;C++;JavaScript;FastAPI;React;SQL;NoSql;GraphQL;AWS;AZURE,경력 3~10년,경력 3~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","시리즈B 투자유치;급성장중;코스닥;7호선 역세권 기업;평균연봉 6,000 이상",C#;Airflow;Microsoft Teams;AI/인공지능;C;Qt;Microsoft Office 365;Trello;CMake;ELK;PLC;notion.so;Grafana;gRPC;Utm;HW;Kubeflow;AZURE;NoSql;Debian;Docker;VPN;JavaScript;Notion;TCP/IP;Solidworks;AWS;GitLab;Python;Ubuntu;C++;Autocad;Apache Flink;GraphQL;K8S;Ccna;Jira;React;SQL;Git;Figma;ZeroMQ;Linux;GCP;Ansible;FastAPI;Kubernetes,중소기업;코스닥;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.09.08 00:00,2025.10.07 23:59,86,13,3,10,대졸(예정)
51708942,윈도우 POS 개발,윈도우 POS 개발,페이앤스토어,(주)페이앤스토어,페이앤스토어,페이앤스토어,1,서버/백엔드 개발자,TCP/IP;ApacheHTTPServer;AkkaHTTP;Windows;WindowsTerminal,경력 5~10년,경력 5~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",자유로운 연차;프리한 복장;2호선 역세권 기업;유연근무제,Java;Hibernate;Windows Terminal;Akka HTTP;Windows;Jira;Apache HTTP Server;QA;Slack;JavaScript;Spring Framework;TCP/IP;Spring Data JPA,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,2025.09.01 00:00,2025.09.30 00:01,44,7,5,10,초대졸(예정)
51756876,Back-End 개발자 채용(경력3~6년),Back-End 개발자 채용(경력3~6년),피아스페이스,피아스페이스(주),피아스페이스,피아스페이스,1,서버/백엔드 개발자,RDB;TypeScript;Node.js;NestJS;RESTAPI;WebSocket;Kubernetes,경력 3~6년,경력 3~6년,고등학교졸업 이상,고교졸업 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;매출액 150% 급성장;점심지원;매출액 20% 지속성장,TypeScript;RDB;REST API;AI/인공지능;PyTorch;GitHub;Notion;Node.js;NestJS;Linear;WebSocket;Kubernetes,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.06 00:00,2025.10.05 23:59,85,10,3,6,고졸(예정)
51601870,백엔드 개발자 (3년 이상),백엔드 개발자 (3년 이상),라텔앤드파트너즈,(주)라텔앤드파트너즈,라텔앤드파트너즈,라텔앤드파트너즈,1,서버/백엔드 개발자,AWS;Backendless;Java;Kotlin;SpringBoot,경력 3~5년,경력 3~5년,무관,학력무관,정규직,면접 후 결정,"",연봉상승률 10% 이상;영업이익 20% 지속성장;장기근속 포상;3호선 역세권 기업;간식 제공;영업이익 150% 급성장,Java;Amazon EC2;Spring Boot;Apache Tomcat;Windows;Kotlin;Jenkins;Backendless;Linux;Docker;Network;SonarQube;AWS,중소기업,응용 소프트웨어 개발 및 공급업,2025.08.20 00:00,2025.09.18 23:59,300,76,3,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51573318,Back-end 개발자,Back-end 개발자,오투플러스,(주)오투플러스,오투플러스,오투플러스,1,서버/백엔드 개발자,RDB;MySQL;RabbitMQ;PHP;Laravel;Elasticsearch,경력 3~10년,경력 3~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;신분당선 역세권 기업,Java;AngularJS;vuex;Redis Cloud;Laravel;React;RabbitMQ;Vue.js;RDB;REST API;Git;Docker;Elasticsearch;MySQL;PHP;ReactPHP,중소기업,컴퓨터 프로그래밍 서비스업,2025.08.19 00:00,2025.09.17 23:59,193,15,3,10,대졸(예정)
51628010,APLUS AI_검색&추천_백엔드 엔지니어,APLUS AI_검색&추천_백엔드 엔지니어,버즈니,(주)버즈니,버즈니,버즈니,1,서버/백엔드 개발자,Python;AWS;AmazonEKS;Kubernetes;Sentry;Prometheus;Grafana;Redis;MongoDB,경력 2~10년,경력 2~10년,무관,학력무관,정규직,면접 후 결정,"","평균연봉 상위 10%;스타트업;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;스타트업 인기TOP100;평균연봉 7,000 이상",Kafka;Prometheus;Redis;Amazon EKS;Grafana;Jenkins;PyTorch;MySQL;FastAPI;Sentry;MongoDB;Helm;AWS;Python;Kubernetes;TensorFlow,스타트업;중소기업;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2025.08.22 00:00,2025.09.20 23:59,173,42,2,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51550710,기술개발 총괄 및 리딩(15-20년),기술개발 총괄 및 리딩(15-20년),WATA Inc.,(주)와따에이아이,WATA Inc.,와따에이아이,1,서버/백엔드 개발자,Java;React,경력 15~20년,경력 15~20년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"","평균연봉 상위 10%;스타트업;급성장중;장기근속 포상;자유로운 연차;점심지원;평균연봉 7,000 이상",C#;Java;C++;SW;JSP;GitHub;R Language;React;Jira;AWS Cloud Development Kit;REST API;RDB;Linux;Unity;Objective-C;Spring Framework;Swift;Android OS;AWS;Python,스타트업;중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,2025.08.13 00:00,2025.09.11 23:59,399,21,15,20,초대졸(예정)
51717104,전산팀 경력 10년이상,전산팀 경력 10년이상,삼영기업,(주)삼영기업,삼영기업,삼영기업,1,서버/백엔드 개발자,MySQL;Java;Oracle;JSP;Nexacro,경력 10~12년,경력 10~12년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;매출액 1000억 기업;9호선 역세권 기업;평균연봉 7,000 이상",Java;JSP;JavaScript;HTML5;MySQL;Nexacro;PHP;Oracle;SQL,중견기업;주식회사,내부 전기배선 공사업,2025.09.02 00:00,2025.10.01 23:59,255,27,10,12,대졸(예정)
51710484,플랫폼 시니어 개발/6~8년,플랫폼 시니어 개발/6~8년,핀즐,주식회사핀즐,핀즐,핀즐,1,서버/백엔드 개발자,HTML5;CSS3;Node.js;JavaScript,경력 6~8년,경력 6~8년,무관,학력무관,정규직;계약직,회사내규에 따름,"",8호선 역세권 기업;유연근무제,CSS 3;ISMS;GCP;JavaScript;HTML5;Node.js;CloudFlare,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.01 00:00,2025.09.30 00:01,46,4,6,8,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51710484,플랫폼 시니어 개발/6~8년,플랫폼 시니어 개발/6~8년,핀즐,주식회사핀즐,핀즐,핀즐,9,DevOps/시스템 엔지니어,HTML5;CSS3;Node.js;JavaScript,경력 6~8년,경력 6~8년,무관,학력무관,정규직;계약직,회사내규에 따름,"",8호선 역세권 기업;유연근무제,CSS 3;ISMS;GCP;JavaScript;HTML5;Node.js;CloudFlare,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.01 00:00,2025.09.30 00:01,46,4,6,8,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51592372,서버 파트 부문(경력),서버 파트 부문(경력),비바이노베이션,(주)비바이노베이션,비바이노베이션,비바이노베이션,1,서버/백엔드 개발자,AWS;Django;Docker;Git;MongoDB;MySQL;NoSql;Python,경력 5~15년,경력 5~15년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",시리즈B 투자유치;연봉상승률 15% 이상;급성장중;장기근속 포상;9호선 역세권 기업;점심지원;간식 제공,scikit-learn;iOS;SQL;Git;PyTorch;NoSql;Celery;Docker;Terraform;Django;MySQL;FastAPI;MongoDB;Swift;AWS;Python;TensorFlow;Kubernetes,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,2025.08.19 00:00,2025.09.17 23:59,178,16,5,15,고졸(예정)
51592372,서버 파트 부문(경력),서버 파트 부문(경력),비바이노베이션,(주)비바이노베이션,비바이노베이션,비바이노베이션,7,DBA,AWS;Django;Docker;Git;MongoDB;MySQL;NoSql;Python,경력 5~15년,경력 5~15년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",시리즈B 투자유치;연봉상승률 15% 이상;급성장중;장기근속 포상;9호선 역세권 기업;점심지원;간식 제공,scikit-learn;iOS;SQL;Git;PyTorch;NoSql;Celery;Docker;Terraform;Django;MySQL;FastAPI;MongoDB;Swift;AWS;Python;TensorFlow;Kubernetes,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,2025.08.19 00:00,2025.09.17 23:59,178,16,5,15,고졸(예정)
51744876,Backend 개발자 (8년~15년),Backend 개발자 (8년~15년),이지스엔터프라이즈,이지스엔터프라이즈(주),이지스엔터프라이즈,이지스엔터프라이즈,1,서버/백엔드 개발자,Java;Git;Jira;Jenkins;AWS;Confluence;SpringBoot,경력 8~15년,경력 8~15년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"","평균연봉 상위 10%;매출액 100억 기업;육아휴직;장기근속 포상;1호선 역세권 기업;점심지원;평균연봉 7,000 이상;영업이익률 20% 이상",Jenkins;Java;Git;Confluence;MySQL;Spring Framework;Amazon Aurora;Spring Boot;Oracle;Jira;AWS,중견기업;외부감사법인,그 외 기타 금융 지원 서비스업,2025.09.04 00:00,2025.10.03 23:59,74,16,8,15,고졸(예정)
51577188,플랫폼개발팀 Backend 개발자 경력,플랫폼개발팀 Backend 개발자 경력,이브릿지,(주)이브릿지,이브릿지,이브릿지,1,서버/백엔드 개발자,PHP;MySQL;ApacheHTTPServer;RESTAPI;HTML5;CSS3;Node.js;jQuery;JavaScript,경력 5~10년,경력 5~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",육아휴직;2호선 역세권 기업,REST API;CSS 3;jQuery;MySQL;HTML5;JavaScript;PHP;Node.js;Apache HTTP Server,중소기업,광고 대행업,2025.08.18 00:00,2025.09.16 23:59,364,42,5,10,대졸(예정)
51711256,백엔드 개발자 채용,백엔드 개발자 채용,브릭,(주)브릭,브릭,브릭,1,서버/백엔드 개발자,Git;Linux;Oracle;React;JavaScript;Java;TypeScript;Jenkins;Docker;Eclipse,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",장기근속 포상;점심지원,Jenkins;TypeScript;Java;Git;Linux;Docker;Eclipse;JavaScript;Oracle;Spring;React,중소기업;주식회사;수출입 기업,"",2025.09.01 00:00,2025.09.30 23:59,145,16,3,15,대졸(예정)
51670228,백엔드(Java) 개발자 채용(4~6년),백엔드(Java) 개발자 채용(4~6년),컨두잇,(주)컨두잇,컨두잇,컨두잇,1,서버/백엔드 개발자,SpringBoot;Spring;Ruby;PostgreSQL;PHP;Node.js;Jenkins;Java;JavaScript;Git,경력 4~6년,경력 4~6년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",장기근속 포상;매출액 150% 급성장;5호선 역세권 기업;매출액 20% 지속성장,Jenkins;Java;Git;PostgreSQL;JavaScript;PHP;Spring Boot;Node.js;Spring;Ruby,중소기업,포털 및 기타 인터넷 정보매개 서비스업,2025.08.27 00:00,2025.09.25 23:59,148,31,4,6,고졸(예정)
51657370,결제(PG) 시스템 개발 및 운영,결제(PG) 시스템 개발 및 운영,트리페이네트웍스,(주)트리페이네트웍스,트리페이네트웍스,트리페이네트웍스,1,서버/백엔드 개발자,Java;C,경력 2~10년,경력 2~10년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",영업이익 20% 지속성장;7호선 역세권 기업,Java;C,중소기업,그 외 기타 기계 및 장비 도매업,2025.08.26 00:00,2025.09.24 23:59,205,26,2,10,고졸(예정)
